Solute,Solvent,Num_Temps,Temp_Min,Temp_Max,R2_Known_Pred_vs_Exp,RMSE_Known,R2_Synthetic_vs_Apelblat,RMSE_Synthetic,Num_Synthetic_Temps,Holdout_Applicable,R2_Holdout_Interp_Pred_vs_Exp,R2_Holdout_Interp_Pred_vs_Apelblat,R2_Holdout_Extrap_Pred_vs_Exp,R2_Holdout_Extrap_Pred_vs_Apelblat,Exp_R2,Pred_R2,Shape_Correlation,Trend_Score,Category
N=C(N)N=C(N)NCCc1ccccc1,OCCO,10,278,323,-6.124707740834767,0.5030778880461597,-0.8428567966720157,0.5322634550027951,4,True,-45.48318170746101,-54.96965064273757,-2.3071370093256336,-1.8904313808757025,0.9978239374308693,0.9967096082809556,0.9996501037825947,0.3992719424127101,Poor
N=C(N)N=C(N)S,CN1CCCC1=O,9,283,323,0.7032984048039106,0.10075103555813326,0.8789675741863818,0.1379281894285317,4,True,-1.1649324692270167,-1.0635079676292953,0.8852215820042078,0.8897514409424048,0.9997831068655605,0.9988666301295542,0.9994782532453674,0.874348770372072,Good
NC(=O)C1CCCN1,CCCCCC,10,278,323,-2.4586345860023355,0.9177715659669199,-0.2817150008743641,1.1784435841825809,4,True,-26.911822219374752,-25.425560515580422,-0.7590439994715934,-0.6329436576611176,0.9991728578750222,0.9944042436107792,0.9991942111861384,0.39871969095938353,Poor
NC(=O)C1CCCN1,CCCCCCC,10,278,323,-0.16189882141746348,0.4081813702991101,0.4287874828836834,0.6035897880303148,4,True,-7.059546120117442,-7.3855892566803885,0.3704485454967493,0.3682096702906773,0.9996512589305492,0.9947879151025345,0.9992958556860472,0.5274529990228214,Poor
NC(=O)c1ccc(N)cc1,CCCCOC(C)=O,9,283,323,-1.8604593760839885,0.36040015217365035,0.17685722649947788,0.41116862524114006,4,True,-14.581764743447225,-15.818261354037972,-0.30484971275383166,-0.25840758292883104,0.9949650331111627,0.9974926943191659,0.9998564600674018,0.4525269988271569,Poor
NC(=O)c1ccc([N+](=O)[O-])cc1,CN1CCCC1=O,10,283,328,-5.144258576919789,0.4804147801847469,-0.6544661554038127,0.5216007859796029,4,True,-40.542011630705844,-44.330457857943934,-1.7796216503162405,-1.4010182850978699,0.9988741456894915,0.9989048562088543,0.9995425561137777,0.3996894824645264,Poor
NC(=O)c1ccc([N+](=O)[O-])cc1,CS(C)=O,8,293,328,-11.303061850109454,0.5809637307820943,-2.1625221272151776,0.6465224770715465,4,True,-55.31607959080993,-61.80787810066911,-5.1682781730487095,-3.965890473665377,0.9967685828388789,0.9964414645405475,0.9983288405434975,0.398954061016809,Poor
NC(=O)c1ccc([N+](=O)[O-])cc1,OCCO,10,283,328,0.5251741152174452,0.1447394929859987,0.6865106687108775,0.24715369920009425,4,True,-1.112354143141077,-1.2878394573169034,0.6529411111569142,0.6970087862980558,0.999291736598112,0.9936867479116582,0.9974096288004017,0.7617247105209088,Moderate
NC(=O)c1ccccc1N,CC(C)CCO,11,273,323,0.9420204537700135,0.05632879657023457,0.8693329825899042,0.17572259150175912,4,True,0.9372939602922215,0.9178767689494841,0.9554970166479563,0.9248487514143663,0.9954040525180526,0.9948870240526843,0.9999654402552259,0.9423765237695574,Good
NC(=O)c1ccccc1N,CCCCCCCCO,11,273,323,0.8712181002299795,0.06889171714242444,0.8882959620682358,0.1329945698522177,4,True,0.6953402034599414,0.5895564652255527,0.9244486997977208,0.9053293679925334,0.9967337977504769,0.9933117741756817,0.9999959840728915,0.9265157703391793,Good
NC(=O)c1ccccc1N,CCCCCCO,11,273,323,0.9932061575397233,0.01699737441957924,0.9359994746103147,0.10832154623544635,4,True,0.992834131438893,0.9968181080478217,0.9925111295639147,0.9794429893162113,0.9961099628852079,0.9939822723833953,0.999996478976559,0.9775574399170023,Excellent
NC(=O)c1cccnc1,CCCCOC(C)=O,9,283,323,-6.824548913754902,0.24074225093060483,-0.6049211009369977,0.2216791701419111,4,True,-70.30491369665548,-59.74696992755292,-1.5244160257766528,-2.9783163958820578,0.9637521575372223,0.9975569263850333,0.9989485787314166,0.39930110102329003,Poor
NC(CC(=O)O)C(=O)O,CN1CCCC1=O,10,288,333,-2.1482727898349863,0.26540030880119175,-0.10464115595789636,0.327683523969851,4,True,-22.21302704648147,-19.168167534547177,-0.80616535502316,-0.4824405731266319,0.9971196955353764,0.995773912583161,0.9947326612342277,0.39810131476347776,Poor
NC(CC(=O)O)C(=O)O,CS(C)=O,8,298,333,-35.36554542961818,0.6150282988044081,-8.9667049020853,0.7009816414602352,4,True,-162.74744446588792,-170.68718508847104,-17.307431933302034,-14.841763722432342,0.9969580995779771,0.9777225017979868,0.9950051133495665,0.3945455230295107,Poor
NC(CC(=O)O)C(=O)O,OCCO,10,288,333,-11.006379580943031,0.5936609193708497,-2.449056093507581,0.6670941982980595,4,True,-72.58240636475982,-85.18092614795356,-5.021983320154628,-4.103357074701376,0.996720678398717,0.9786671649152925,0.9968922047294195,0.3951118739289424,Poor
NC(CS)C(=O)O,CCC(C)O,5,283,323,-10.106144211351259,0.4675395110754828,-4.851009627960119,0.49481365848596304,8,False,,,,,0.949342942427164,0.9996335322978046,0.9945616983649793,0.39883904613255683,Poor
NC(Cc1c[nH]c2ccccc12)C(=O)O,CCCCCCCCO,10,283,328,-11.549467943784093,0.7839568098489174,-2.097625457413356,0.8193691427633085,4,True,-89.96766771222327,-92.48387995820755,-4.794006567014152,-3.8795600462967625,0.9950934846834968,0.9983827444267366,0.9989792501048849,0.39947239890632436,Poor
NC(Cc1c[nH]c2ccccc12)C(=O)O,CS(C)=O,8,293,328,-18.608482832838675,0.581370765006252,-4.145502392315335,0.6506781989426884,4,True,-124.33542904497466,-100.14953849464818,-8.813349322810486,-6.941035492819762,0.9916077405133893,0.9934769663041996,0.9980157158988576,0.3982985364406115,Poor
NC(Cc1c[nH]c2ccccc12)C(=O)O,OCCO,10,283,328,-10.605492360385993,1.1620847735625106,-2.1474533690395146,1.2676618974621205,4,True,-87.81410570338713,-78.1127084955153,-4.658588458620716,-3.52924639371114,0.9961623119131714,0.9928102129050713,0.9971024699316929,0.3979825365673529,Poor
NC(Cc1c[nH]cn1)C(=O)O,CN1CCCC1=O,9,293,333,-8.015124501130796,0.4071952468843588,-1.6914608203671069,0.47789110771790894,4,True,-46.565194136601086,-52.25205921415115,-3.4286164855952386,-3.4880016632484754,0.9997298113066809,0.9881607594430888,0.9991623469897849,0.3974646212865748,Poor
NC(Cc1c[nH]cn1)C(=O)O,CS(C)=O,9,293,333,-12.965568776104716,0.5755202780853659,-2.9825190562957236,0.6577004392049358,4,True,-86.36813358553574,-88.06843739330607,-5.551360179571943,-5.821632120733522,0.9993962998508261,0.9804905300380865,0.9978185179701956,0.3956618096016564,Poor
NC(Cc1c[nH]cn1)C(=O)O,OCCO,9,293,333,0.10843005660741312,0.19006175774102974,0.49497066641147414,0.30658775065644533,4,True,-2.52982370182045,-2.6213600762947205,0.3762673355925774,0.3783161378632256,0.9996619073962068,0.9682882107147857,0.9984268077598747,0.5743632206005982,Poor
NC(Cc1ccc(O)cc1)C(=O)O,OCCO,10,283,328,0.7445429104658927,0.1660880256853292,0.6340788836532139,0.4158843011021377,4,True,0.40892187871180574,0.559643493104145,0.7252652599226022,0.6958557614015357,0.9967609094427669,0.9868055611577335,0.9966817003411828,0.8102839905355153,Moderate
NC(Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CCC(C)O,10,273,363,-13.036094020800704,1.1703373743653125,-8.38345633332515,1.1126617648877548,13,True,-202.31030143522713,-158.8870034952162,-2.2603938358254165,-3.717342947793017,0.9266674065716847,0.976646428749068,0.9799289860286032,0.3913150829555343,Poor
NC(Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,ClCCCl,7,273,333,-7.517672644115381,2.975585323524756,-3.941237779066599,3.0995410660223923,10,True,-132.14099656374464,-136.21264808596757,-3.109758037482208,-3.0674068540276007,0.9999931170636596,0.9924053532692131,0.9994066344608936,0.3983623975460214,Poor
NC1CCSC1=O,ClCCl,5,283,303,-4.941026903538175,0.6315097402580011,-0.6058938249213344,0.8213142894195219,4,False,,,,,0.9933566678987977,0.9990659398993605,0.9995020201095496,0.399713592001782,Poor
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,CS(C)=O,6,294,318,-109.54050840673705,1.6545763355493641,-18.433984838686175,1.679432018251518,4,False,,,,,0.9955941021940066,0.9985037724971801,0.9999697133011979,0.39969469715967565,Poor
NCCCC(=O)O,CC(O)CO,9,283,323,-54.94020122679546,1.3156871989104018,-10.2249524282842,1.274016775735156,4,True,-392.127049145889,-386.87132234725016,-21.744891902515764,-21.88963702631451,0.9996831139628469,0.9969403284027796,0.9984113910376743,0.3990703438880908,Poor
NCCCC(=O)O,NC=O,9,283,323,-41.99956935655982,1.0495423717909054,-7.965993495803582,1.0363614366932112,4,True,-288.79208521629823,-274.6092313360202,-17.79643144767867,-15.23327350693388,0.9985298279357981,0.994830091020923,0.9987557634605828,0.3987171708963012,Poor
NCCCC(=O)O,OCCCO,9,283,323,-2.4376676753580737,0.24821582159936287,0.0861220561624566,0.272215066930632,4,True,-20.189134210268726,-21.47693308268218,-0.4891772445187119,-0.5584031198445112,0.9990564400877179,0.9984436505435791,0.9998162162855901,0.42548859021457086,Poor
NS(=O)(=O)Cc1noc2ccccc12,O=C1CCCCC1,9,273,313,0.2536383242371827,0.16748140116250182,0.5213986470666899,0.28754133642837154,4,True,-2.4695825079044265,-2.3518838307112864,0.5142255341547513,0.5273904929067472,0.999844315869187,0.9906010427252814,0.9990869605991319,0.6304486920560445,Poor
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,CCC(C)O,9,283,323,0.8419800576021181,0.10495348661465444,0.8480054052571215,0.22038318420289174,4,True,0.4446407457964311,0.44930918681529186,0.8731754029279457,0.8704166943499781,0.9999491050757009,0.9984675894703505,0.9998616416832425,0.9066614850884905,Good
NS(=O)(=O)c1ccccc1,CC(C)CCO,11,273,324,0.833673333612734,0.09959393398946703,0.8819218062436588,0.17474566404402456,5,True,0.5180285808874967,0.4741716457487851,0.9299884677979996,0.9042752905837073,0.997288851749117,0.9959125541388071,0.9999886146095847,0.9138587757065961,Good
NS(=O)(=O)c1ccccc1,CCOC=O,11,273,323,-1.1806966533286554,0.22784828785258832,0.38835197649928366,0.2502178307174996,4,True,-7.8823016034783695,-8.186320005713261,0.1366088260745909,0.14302126920418223,0.9996430884157284,0.9920866866344613,0.9999738619816791,0.5149177026730132,Poor
NS(=O)(=O)c1ccccc1,ClCCl,9,273,312,-18.472060883246073,0.9900540528613965,-4.002215793681378,1.1035499865135392,4,True,-121.43816321449916,-120.90773879324746,-8.005187275091158,-7.777536917207767,0.999810671231516,0.9914663026737085,0.9982385417749707,0.39794096888973585,Poor
NS(=O)(=O)c1ccccc1,O=C1CCCC1,11,273,324,-2.249896154994606,0.12827969185434931,0.17123748072341372,0.1333673815693841,5,True,-6.360002342593265,-6.667402160773663,-0.8549230240679304,-0.874685749976368,0.9998515652161282,0.9934667377864547,0.9957980526554159,0.4492242023053983,Poor
NS(=O)(=O)c1ccccc1,O=C1CCCCC1,11,273,324,-5.908552639423515,0.20295073416329273,-0.40223223431839483,0.18978650704298233,5,True,-22.928401299122992,-23.131204190263574,-2.0899135428378437,-1.93184122087844,0.9998691908392596,0.9937609786878222,0.9997425322022995,0.39870070217802434,Poor
Nc1[nH]c(=O)ncc1F,CS(C)=O,9,283,323,-110.2399626117545,1.046732788261812,-25.840068169307358,1.0715974937971235,4,True,-551.2979228234402,-744.6417257100852,-49.81448899253346,-47.05116189604743,0.9848486684311353,0.9991162431265261,0.9994993859266648,0.3997231258106382,Poor
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,CN1CCCC1=O,10,278,323,-41.88220978610816,0.44559651118020177,-8.682407933319647,0.4414612904101105,4,True,-354.33613566785255,-365.6896330011434,-17.16599341759415,-17.09662101955361,0.9992184096682479,0.9989983054193613,0.9999070810028592,0.3997810772844441,Poor
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,OCCO,10,278,323,-2.929858486286212,0.43424246756922225,0.07095071156148625,0.44114409037230556,4,True,-36.08432245051289,-32.725223860093244,-0.47542495547007535,-0.5740770808361888,0.9997532021990506,0.9980239743212462,0.999275474601299,0.4207451032529549,Poor
Nc1cc(-c2ccncc2)c[nH]c1=O,OCCO,10,278,323,-2.8711959778252187,0.3461630973941484,-0.15643471095228811,0.4006854213581589,4,True,-28.808727872856647,-28.02303699565594,-0.7572306773512434,-0.8225470811302273,0.9997481149548616,0.9964735797160017,0.9980926047054638,0.39891323688429314,Poor
Nc1cc(Cl)ccc1C(=O)O,CCc1ccccc1,15,278,313,-3.812790738318948,0.5134616997169424,-0.43302439902032086,0.6560475647196373,4,True,-21.70904347523957,-21.284534725484082,-1.056869114286226,-1.1287607489760014,0.9996045492289903,0.988990561245542,0.9992489192763336,0.3976478961043751,Poor
Nc1cc(Cl)ccc1C(=O)O,CN1CCCC1=O,15,278,313,-3.187225347904354,0.16697723354821578,-0.041929097535556625,0.19345212724075783,4,True,-20.00163260481033,-19.590651128269254,-0.6055701714309183,-0.6614628602951094,0.9994540609163735,0.9920476102484215,0.9994859288751701,0.39830670782471833,Poor
Nc1cc(Cl)nnc1Cl,ClCCl,8,295,309,-13.467152079623943,1.479587593151584,-1.0067983449256186,1.8264960568069564,4,True,-76.08288633148015,-65.16366529874628,-5.741066133642674,-5.5817505602005815,0.9994626800598498,0.9691721450945252,0.9999992484239227,0.3938342787036896,Poor
Nc1cc([N+](=O)[O-])ccc1Cl,CN1CCCC1=O,9,273,313,-3.865261253918356,0.08492189610717966,-2.0084405492894697,0.14211045869975591,4,True,-8.528481592048179,-8.353669780672037,-3.0098781418665785,-3.074905922584067,0.9999191844353198,0.9950494708070823,0.9998135137656755,0.39897259691455156,Poor
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,CC(=O)N(C)C,10,283,328,-1.3372675987770957,0.1125502379658603,-0.3600955314941334,0.1749119069054486,4,True,-12.340468403178118,-13.417940963221383,-0.8520255759736151,-0.5820141747441707,0.9985304457518196,0.9965662743351401,0.9900854247094016,0.39733033980890836,Poor
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,OCCO,10,283,328,-6.107272981984994,0.6055005280407881,-0.6999272626756103,0.623722287340478,4,True,-46.04622774643604,-51.26140166355798,-2.0263631348034807,-1.8481250404133842,0.9959449763260643,0.9900607268585424,0.9993496797991873,0.397882081331546,Poor
Nc1ccc(Cc2ccc(N)cc2)cc1,c1ccccc1,7,293,323,-3.291111558747568,0.48908009087760973,-0.0014844077203108874,0.5364083567571665,4,True,-78.045936532918,-68.05505056396375,-0.8643491993201882,-1.2477097014000464,0.9983568896248111,0.9992823835006245,0.99994921102339,0.39984631890480293,Poor
Nc1ccc(Cl)cc1[N+](=O)[O-],CN1CCCC1=O,10,278,323,-1.2257408984524134,0.2918567411300216,0.17680080736018977,0.37380976933862653,4,True,-14.141621902816151,-15.114841816681455,-0.012496407714762459,-0.1680045743706815,0.9981669600684207,0.9987108771291643,0.999638963495739,0.4527102103330376,Poor
Nc1ccc(Cl)cc1[N+](=O)[O-],OCCO,10,278,323,-5.05657472887917,0.7245110122305995,-0.6082805869352463,0.7809270137462714,4,True,-56.13128005973555,-52.02720205348261,-1.3732787549604097,-1.598056823963788,0.9988456476100569,0.9960035843859377,0.999185208811497,0.399037758639487,Poor
Nc1ccc(Cl)nn1,O=C1CCCCC1,10,298,343,0.6766713081538183,0.11476810148911512,0.6282404403511591,0.2585500494305256,4,True,0.808151441603719,0.7659900028344755,0.667420136652984,0.6497760933490586,0.9991879510451933,0.988543312122682,0.9949418381538371,0.7881705546067971,Moderate
Nc1ccc(N)c([N+](=O)[O-])c1,CN1CCCC1=O,15,283,318,0.5440306684266336,0.10668901279441277,0.752540128810762,0.1830649347982751,4,True,-1.3101206421209644,-0.9653051102259704,0.7721550797007821,0.7500919901952631,0.9991668948426662,0.9931839787338176,0.9992092983558144,0.787449894589145,Moderate
Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,11,293,313,-43.364185770523825,0.22590625296130018,-9.852147710839857,0.30122215075650705,4,True,-134.43524459091867,-184.19631424595113,-21.416001328676646,-26.509025884235335,0.9621094530726948,0.9808890693751102,0.9971943638557524,0.39561668664617256,Poor
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,11,283,333,-39.69794902395534,0.24730939016801826,-18.96419922601594,0.3447995961299611,4,True,-104.0474889624661,-100.770619362512,-22.96106903293527,-25.64502294958292,0.9974920609043851,0.9952103587926207,0.9769361551593106,0.3944293027903863,Poor
Nc1ccc(Oc2ccc(N)cc2)cc1,CCOCCO,9,283,323,-48.37919591052338,0.6511016627964441,-12.072775348046697,0.7008001179240845,4,True,-294.8982481727428,-310.3749709195028,-22.661068809314326,-20.977816575964336,0.9939369973014546,0.995352039242237,0.9975334373351094,0.3985770953154693,Poor
Nc1ccc(Oc2ccc(N)cc2)cc1,CS(C)=O,9,293,333,-458.7503171768359,0.8130961657690792,-127.7452112224911,0.9131434154164916,4,True,-2088.9293588443447,-2816.3297284068794,-221.86169429230247,-210.97177001679313,0.997471710275291,0.9760236093243543,0.9935942315662752,0.3939235681781259,Poor
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,CCCCCCCCO,8,298,333,-65.07621837562746,0.8238177164997358,-11.200605990200721,0.7794871488018291,4,True,-454.2132512033828,-418.09357756352955,-27.782986632827576,-27.01561554043791,0.993893112791686,0.9942910809834549,0.9997397612851655,0.3988061684537241,Poor
Nc1ccc(S(=O)(=O)O)cc1,CC(=O)O,9,288,328,-266.8944684407423,0.7029846183496686,-81.09099130952723,0.7810583427852562,4,True,-1397.9031460537801,-1281.392286484499,-191.93975690238705,-87.57357599746084,0.9615603499250639,0.9931607396731978,0.9750781898761134,0.39364778590986227,Poor
Nc1ccc(S(=O)(=O)O)cc1,O=CO,11,278,328,-36.11962896316944,0.6295805775536387,-9.22006050929134,0.6708186221686219,4,True,-136.8841720682075,-138.3199904114149,-19.35884723833118,-12.543515238573686,0.9913217080558966,0.9927364668728424,0.9951313198025509,0.3975735573350787,Poor
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,10,278,323,0.4648271387427254,0.3152471152159384,0.5139925451741291,0.6186136383281452,4,True,-0.5831093158490026,-0.6822960295715508,0.347206396012807,0.6449059727905657,0.9550350237565863,0.9973655212439841,0.9977696672795564,0.6926729428797644,Poor
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,9,278,318,0.8581764094150571,0.058089924391104046,0.9199926293601193,0.09255472500112667,4,True,0.7216657930846727,0.6393902346829068,0.8667861763106632,0.8620123643952977,0.9981669567281795,0.9862608774846993,0.9999154520017295,0.9306859775298386,Good
Nc1ccc(S(N)(=O)=O)cc1,c1ccccc1,9,278,318,-78.26916068208607,1.482687042652314,-14.287740402679487,1.3915724072017992,4,True,-499.40569573557497,-498.8698906169745,-33.76416630111917,-26.917062864680535,0.9970692038768244,0.9936316156717743,0.9999484383198711,0.3987160107983291,Poor
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Clc1ccccc1,7,291,321,-0.010780103620388726,0.14790398118692932,0.8330570710985217,0.1377119977189055,4,True,-60.67086144688541,-24.05805617755413,0.5505810380219389,0.5083528484357309,0.9953311106413774,0.9966515616865419,0.9999990783777211,0.6492472493424091,Poor
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,9,283,323,-1.8120957411806469,0.24795962432393884,0.33071688906187824,0.2515593036542904,4,True,-26.076104991781275,-19.00414837540907,0.13151290389082282,-0.17271970373024792,0.9729546535912864,0.9956140743576406,0.9993740726174556,0.49821269611358276,Poor
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,10,278,323,0.7043944016564122,0.1567493470002275,0.6872389831347233,0.3391779900520445,4,True,-0.5903797744301003,-0.5466261061227511,0.7343904036577699,0.7781719608217099,0.9988102675821764,0.9981039989045701,0.9990125963229067,0.8169133344828361,Moderate
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,10,278,323,0.7666364126937887,0.1306744597302966,0.6898016848589135,0.31836642428664186,4,True,0.1403894257008117,0.16148024629483926,0.7645900235621718,0.7885385388094023,0.9986687707208215,0.9984410143754492,0.9973142649066074,0.8360824851222219,Moderate
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,10,278,323,0.5170231616334062,0.09614488850685164,0.8097085362668766,0.12437612294568291,4,True,-4.856166466974693,-3.554619893916854,0.8645745500640126,0.8021840620255175,0.9945785449728332,0.9982223322478148,0.9998143194381158,0.797626839707271,Moderate
Nc1cccc(Cl)c1C(=O)O,OCCO,10,278,323,0.7513995630508861,0.12413328904240829,0.6132292738335473,0.328206331088912,4,True,0.4307969451009147,0.38975632865734944,0.738365750028322,0.7484938016922833,0.9997102267607926,0.9970633618208283,0.9985049916236963,0.808502321754235,Moderate
Nc1cccc(N)n1,CCc1ccccc1,23,273,361,-3.5645249814264073,0.8690078111222886,-0.15238817831174734,0.8699214120546539,4,True,-21.937666330125595,-17.73802879706686,-0.39625518555095507,-0.47558970055246874,0.9980853297818015,0.9772884234866885,0.9912205563752418,0.3937017959723861,Poor
Nc1cccc(N)n1,Cc1ccccc1C,23,273,361,0.859671521075713,0.15514972556288045,0.7938646392310551,0.3739007061275179,4,True,0.5319012425215365,0.5487285224504084,0.86519672638002,0.8750105513243114,0.9984003533894048,0.9748892128499964,0.9894054283452295,0.8889197763310757,Good
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CCCCCCCO,10,283,328,-0.7512739220601674,0.2989712537257113,0.6228358632518953,0.28868476625116485,4,True,-11.719674953719885,-12.712916122718848,0.3135134452545344,0.3222621369955869,0.9945526281108772,0.9994193886116364,0.9999989666841826,0.5867344300347325,Poor
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,10,283,328,0.4416813307874712,0.15238973451521481,0.6123551481193223,0.26486061984442305,4,True,-1.4469276977265753,-1.942276246096374,0.5774706913308645,0.6212810147082706,0.9982006262729161,0.9897735968305716,0.9951800982822313,0.7132016826945986,Moderate
Nc1ccccn1,CCCCOC(C)=O,7,288,318,0.48034373960097476,0.12087292154313932,0.7580349643759198,0.18800912497356195,4,True,-7.510009464370405,-7.379125312206366,0.6952581013548859,0.6940750245445877,0.9999826980963864,0.9983849723501782,0.9997672267937723,0.7711440510218585,Moderate
Nc1cccnc1,CCCCOC(C)=O,8,288,323,-13.106828852749288,0.3304655932583833,-2.3568995072323817,0.3565641699843695,4,True,-69.41985595776035,-73.79096668437619,-5.540141567143687,-5.347946322124207,0.9998869477406536,0.9975881066784481,0.9998196151193897,0.39948154435956756,Poor
Nc1cccnn1,Nc1ccccc1,10,288,333,-9.551762158380944,0.5562815799581418,-1.3188585776108952,0.550239968527226,4,True,-89.52399581891662,-87.69251005654733,-2.862236987094371,-3.272041616421421,0.9953259785400709,0.9982608152335104,0.9991804298603801,0.3994882490187781,Poor
Nc1nc(Cl)c2[nH]cnc2n1,CS(C)=O,8,298,333,-67.41916027709566,1.2804023134908706,-15.313553671824206,1.3674057142674083,4,True,-315.33026707135804,-344.9354353329086,-30.32805420111417,-30.475686678574462,0.9996332916274691,0.9657528672870667,0.9966026495906547,0.3924711033755443,Poor
Nc1nc(Cl)c2[nH]cnc2n1,OCCO,12,278,333,-16.230659623732404,0.6974722635286553,-3.4267352968672187,0.7238042230733994,4,True,-87.66578322714254,-88.20371777287244,-6.29933566726926,-6.505027731180299,0.9998963226277415,0.9848282168694564,0.9977127094610483,0.396508185266101,Poor
Nc1nc(N)c([N+](=O)[O-])cc1[N+](=O)[O-],CS(C)=O,7,304,320,-15.293368806014303,0.7079567376774059,-2.088869218815561,0.9028146902836748,5,True,-66.84553728151795,-402.501551910104,-10.159007088665478,-6.575581538668911,0.9378851789432459,0.9777928708531266,0.9997294043422189,0.3955044550390691,Poor
Nc1nc(N)nc(NC2CC2)n1,C=CC(=O)O,9,293,333,-103.83983816649311,1.6500727859893378,-21.955712628853295,1.6681285956440974,4,True,-680.0040253339498,-698.4774677882205,-44.014280894270975,-43.1941377823993,0.9996335972009245,0.9893992984830084,0.9999848025968261,0.39787682021596693,Poor
Nc1nc(N)nc(NC2CC2)n1,CC(=O)O,9,293,333,-37.67204701212173,1.2592729945276322,-8.296893074715081,1.3228448261334187,4,True,-247.03652581007088,-249.3074126275619,-16.012004698012372,-15.733183984845319,0.9999734216761462,0.9907741291425446,0.9979410188847215,0.39774302960545327,Poor
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,9,283,323,0.8172770866254245,0.08743094081558386,0.9002561365425066,0.13872002038143338,4,True,0.014879183376810823,-0.15278198684778266,0.8993786908264851,0.9174223209969941,0.9994776881537987,0.9981659583382388,0.9995082227440975,0.9147948031668467,Good
Nc1nc(N)nc(NC2CC2)n1,CCC(=O)O,9,278,318,-24.052863496318274,1.0314819254469925,-4.120997948306389,0.9986290025874766,4,True,-175.251763348542,-167.00536603717381,-9.292267282873311,-8.861590436399302,0.9998122025905545,0.9971960190370041,0.9996244446867141,0.39936409274474366,Poor
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,9,283,323,-0.5034741660731632,0.2585179378568623,0.5303193936502472,0.3104149374262584,4,True,-8.703811916865996,-9.115935023026916,0.31732750839356394,0.2707644634413702,0.9989795334803009,0.9981370114098825,0.9991785476313625,0.5585589299033231,Poor
Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,9,283,323,0.1542553807978021,0.27596398469982586,0.6086775417240935,0.4021858260264224,4,True,-3.7578776029526564,-3.770194875288623,0.5382218229579621,0.5444598825033988,0.9998692954708819,0.9989062005248804,0.9997762227781217,0.6286163614171691,Poor
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,9,283,323,0.9812320203522495,0.030941153265926866,0.9369933675615884,0.12122107271579297,4,True,0.9962639958434509,0.9952811555340115,0.9737283863688492,0.9755765858671372,0.999986364693147,0.9974988888700839,0.9999478611568369,0.9749569663795354,Excellent
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,10,278,323,-38.69858482285731,0.7093275935788417,-8.331495743339271,0.7211173536513029,4,True,-276.97794039048483,-318.7272204068801,-15.508701308853759,-14.854872400513376,0.9995725962329348,0.999324281232204,0.9999663707210368,0.39985813039064816,Poor
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,10,278,323,-58.625976676016926,0.25405534870084884,-17.952479765125883,0.29651754128422336,4,True,-452.39117438188237,-476.33308011547297,-31.331681099565593,-32.778349872991114,0.9969416042270139,0.9981000487166127,0.9974528951975596,0.3991105887828345,Poor
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,10,278,323,-27.049243944856194,0.17242707979682165,-11.72080944152426,0.23557036204312282,4,True,-195.32976644922044,-186.2406174225169,-18.159545677874448,-20.74891849408878,0.998588518854908,0.9986620750601554,0.9901112994823373,0.3977546749084986,Poor
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,10,278,323,-60.88274276590449,0.2461024621767645,-20.9239154286233,0.2984216501979827,4,True,-590.3167722034518,-524.6998437785661,-33.0607853873564,-37.24194459535079,0.998458734993808,0.9987206879769609,0.9922873725695205,0.3982016121092963,Poor
